8299.996042, 7194.720569, 6445.021600, 5936.485966, 5591.518977, 5357.496805, 5198.730185, 5091.013818, 5017.930021, 4968.342342, 4934.696105, 0.000000
14177, 13031, 9762, 11271, 8688, 7571, 6983, 4778, 2067, 1586, 793, 0
5877.003958, 5836.279431, 3316.978400, 5334.514034, 3096.481023, 2213.503195, 1784.269815, -313.013818, -2950.930021, -3382.342342, -4141.696105, -0.000000
BETA = 0.000024 X0 = 8299.996042 PHI = 0.198451 LAMBDA = 2675.218453 MU = 5.781954 SIGMA = 307.512722 DELTA = 3216.650899
