8299.996042, 7545.344478, 6917.940617, 6396.319287, 5962.634765, 5602.050307, 5302.230643, 5052.920095, 4845.591881, 4673.156617, 4529.720041, 0.000000
14177, 13031, 9762, 11271, 8688, 7571, 6983, 4778, 2067, 1586, 793, 0
5877.003958, 5485.655522, 2844.059383, 4874.680713, 2725.365235, 1968.949693, 1680.769357, -274.920095, -2778.591881, -3087.156617, -3736.720041, -0.000000
BETA = 0.000024 X0 = 8299.996042 PHI = 0.008993 LAMBDA = 848.156001 MU = 10.758925 SIGMA = 118.431995 DELTA = 3640.095218
