8299.996042, 7509.781143, 6736.782584, 5980.625591, 5240.943455, 4517.377391, 3809.576387, 3117.197047, 2439.903436, 1777.366921, 1129.266016, 0.000000
14177, 13031, 9762, 11271, 8688, 7571, 6983, 4778, 2067, 1586, 793, 0
5877.003958, 5521.218857, 3025.217416, 5290.374409, 3447.056545, 3053.622609, 3173.423613, 1660.802953, -372.903436, -191.366921, -336.266016, -0.000000
BETA = 0.000024 X0 = 8299.996042 PHI = -0.057037 LAMBDA = 616.111476 MU = 9.850425 SIGMA = 564.037812 DELTA = 14356.669820
