15627.351202, 13166.682650, 11177.770883, 9923.971199, 8091.505160, 6754.131170, 5533.970117, 4420.753075, 3405.107998, 2478.483415, 1633.077049, 0.000000
14177, 13031, 9762, 11271, 8688, 7571, 6983, 4778, 2067, 1586, 793, 0
-1450.351202, -135.682650, -1415.770883, 1347.028801, 596.494840, 816.868830, 1449.029883, 357.246925, -1338.107998, -892.483415, -840.077049, -0.000000
BETA = 0.000024 X0 = 15627.351202 PHI = -0.152292 LAMBDA = 657.419463 MU = 19.825225 SIGMA = 528.980476 DELTA = 9814.752647
