14344995.382740
10955849.020185
9529418.120648
9196645.721905
8971594.234998
8882367.560264
8880117.438762
7537557.552093
7137651.832054
7024964.303589
6330331.549271
6195375.709584
6159380.583893
6156903.225728
6156617.085947
6155967.699485
6155894.624402
6155890.138396
6155888.339376
5965747.296841
5965523.568034
5940308.282509
5938765.193700
5938581.220350
5937831.339801
5937773.848499
5937730.086448
5930582.796273
5927521.806127
5926714.273093
5926655.138434
5926539.268518
5926539.268518
5926523.286094
5926523.063698
5926522.880179
5921383.923102
5918419.260479
5918385.786883
5918362.242815
5918359.044757
5918358.030627
5918357.694005
5918357.694005
5918357.694005
5918357.694005
5918357.694005
5918357.694005
5918357.694005
5918357.694005
5917267.388084
5917182.895428
5803583.266065
5750379.129539
5745525.331974
5744479.376448
5744047.141986
5743848.452583
5743744.833793
5743697.542817
5743603.174902
5743561.403347
5743550.892250
5743548.274970
5743548.274970
5743547.795338
5743547.733843
5743547.733843
5743547.733843
5743547.733843
5743547.733843
5743547.733843
5743547.733843
5743547.733843
5743547.733843
5743547.733843
5743547.733843
5743547.733843
