13662.652713, 7695.710739, 3833.200028, 1147.478078, -719.976705, -2018.467043, -2921.341126, -3549.132828, -3985.652588, -4289.176016, -4500.223662, 0.000000
14177, 13031, 9762, 11271, 8688, 7571, 6983, 4778, 2067, 1586, 793, 0
514.347287, 5335.289261, 5928.799972, 10123.521922, 9407.976705, 9589.467043, 9904.341126, 8327.132828, 6052.652588, 5875.176016, 5293.223662, -0.000000
BETA = 0.000024 X0 = 13662.652713 PHI = -0.540455 LAMBDA = 1810.286665 MU = 16.904907 SIGMA = 674.153703 DELTA = 9082.308420
