2685796.970972
1888295.402307
1810398.444540
1728672.933903
1727161.340593
1726516.079335
1726387.074793
1726337.315207
1726152.144662
1725998.071165
1725907.005259
1725906.279025
1725906.239397
1725906.154627
1725892.566943
1725694.094353
1725687.536560
1725687.441907
1725684.708399
1725678.932323
1725674.775102
1725674.036383
1725674.016519
1725674.016519
1725674.016519
1725674.016519
1725573.105184
1725377.813830
1725305.985828
1725298.698751
1725298.523133
1725296.240114
1725296.064497
1725296.064497
1725296.064497
1725296.064497
1725060.170610
1724952.386848
1724943.880860
1724940.853970
1724932.645743
1724932.645743
1724932.641562
1724932.612396
1724932.609270
1724932.609270
1724932.609270
1724932.609270
1724932.609270
1724932.609270
1724932.609270
1724932.609270
1724932.609270
1724932.609270
1724932.609270
1724932.609270
