14719.649086, 12717.939455, 11139.180732, 9893.819254, 8648.403660, 7292.572143, 5904.743534, 4484.229882, 3030.278769, 1542.110305, 18.922916, 0.000000
14177, 13031, 9762, 11271, 8688, 7571, 6983, 4778, 2067, 1586, 793, 0
-542.649086, 313.060545, -1377.180732, 1377.180746, 39.596340, 278.427857, 1078.256466, 293.770118, -963.278769, 43.889695, 774.077084, -0.000000
BETA = 0.000024 X0 = 14719.649086 PHI = -0.107071 LAMBDA = 1541.409240 MU = 9.411861 SIGMA = 499.996185 DELTA = 9556.871242
